mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
3.034128284454346,0.08422805059432459,0.03639059066772461,0.0007033470508350481,40,100,"{'max_depth': 40, 'n_estimators': 100}",0.9142857142857143,0.9178571428571428,0.9178571428571428,0.92,0.92,0.9179999999999999,0.002089819834046854,6
5.8836455821990965,0.0683546302952042,0.0471034049987793,0.00048445848022704043,40,200,"{'max_depth': 40, 'n_estimators': 200}",0.9192857142857143,0.9221428571428572,0.9171428571428571,0.92,0.9192857142857143,0.9195714285714285,0.0016035674514745517,1
11.0195077419281,0.14552969963604684,0.06128368377685547,0.0057107362730564794,40,400,"{'max_depth': 40, 'n_estimators': 400}",0.9142857142857143,0.9192857142857143,0.9192857142857143,0.9185714285714286,0.9178571428571428,0.9178571428571429,0.0018626292586293334,7
21.84628438949585,0.23810556378799408,0.0977109432220459,0.0007342719637852471,40,800,"{'max_depth': 40, 'n_estimators': 800}",0.9142857142857143,0.9157142857142857,0.9192857142857143,0.9171428571428571,0.9185714285714286,0.9170000000000001,0.001829464067837965,17
1.7494084358215332,0.0705339986854294,0.025778484344482423,0.0009054739558151427,60,50,"{'max_depth': 60, 'n_estimators': 50}",0.9142857142857143,0.9178571428571428,0.9164285714285715,0.92,0.9164285714285715,0.917,0.0018844151368961422,18
3.120422124862671,0.04883724847882053,0.0361386775970459,0.0008116540468657898,60,100,"{'max_depth': 60, 'n_estimators': 100}",0.9135714285714286,0.9171428571428571,0.9178571428571428,0.9185714285714286,0.9207142857142857,0.9175714285714285,0.0023299294900428623,12
5.792152309417725,0.08785881966104876,0.046599292755126955,0.0005686629402764376,60,200,"{'max_depth': 60, 'n_estimators': 200}",0.9192857142857143,0.9192857142857143,0.9164285714285715,0.9178571428571428,0.9157142857142857,0.9177142857142856,0.0014568627181693497,8
11.265013790130615,0.25300379375251436,0.06458544731140137,0.004700241134958788,60,400,"{'max_depth': 60, 'n_estimators': 400}",0.9157142857142857,0.92,0.9192857142857143,0.9185714285714286,0.9171428571428571,0.918142857142857,0.0015386185163241543,2
22.347086954116822,0.20823299441350016,0.10036635398864746,0.004835638462850778,60,800,"{'max_depth': 60, 'n_estimators': 800}",0.9128571428571428,0.9157142857142857,0.92,0.9171428571428571,0.9178571428571428,0.9167142857142858,0.0023733211036909016,22
1.7620155811309814,0.07474092378370396,0.02578449249267578,0.00024000308892748807,80,50,"{'max_depth': 80, 'n_estimators': 50}",0.9142857142857143,0.9178571428571428,0.9164285714285715,0.92,0.9164285714285715,0.917,0.0018844151368961422,18
3.0584103584289553,0.04828501996019943,0.03590693473815918,0.00021893320595082534,80,100,"{'max_depth': 80, 'n_estimators': 100}",0.9135714285714286,0.9171428571428571,0.9171428571428571,0.9185714285714286,0.9207142857142857,0.9174285714285715,0.002329929490042864,13
5.82100477218628,0.07093926665920178,0.04698357582092285,0.0002668600144953762,80,200,"{'max_depth': 80, 'n_estimators': 200}",0.9192857142857143,0.9192857142857143,0.9164285714285715,0.9178571428571428,0.9157142857142857,0.9177142857142856,0.0014568627181693497,8
11.338517951965333,0.1688911165880666,0.06524181365966797,0.004779534072831232,80,400,"{'max_depth': 80, 'n_estimators': 400}",0.9157142857142857,0.92,0.9192857142857143,0.9185714285714286,0.9171428571428571,0.918142857142857,0.0015386185163241543,2
22.58907036781311,0.22653522693675776,0.10071630477905273,0.0036185037334064227,80,800,"{'max_depth': 80, 'n_estimators': 800}",0.9128571428571428,0.9157142857142857,0.92,0.9171428571428571,0.9178571428571428,0.9167142857142858,0.0023733211036909016,22
1.7519100189208985,0.07112640296792011,0.02615842819213867,0.0006078968680391559,160,50,"{'max_depth': 160, 'n_estimators': 50}",0.9142857142857143,0.9178571428571428,0.9164285714285715,0.92,0.9164285714285715,0.917,0.0018844151368961422,18
3.104619836807251,0.09710599675184517,0.05297079086303711,0.03251726391054858,160,100,"{'max_depth': 160, 'n_estimators': 100}",0.9135714285714286,0.9171428571428571,0.9171428571428571,0.9185714285714286,0.9207142857142857,0.9174285714285715,0.002329929490042864,13
5.859036636352539,0.03202027648369269,0.04710702896118164,0.000556910555357919,160,200,"{'max_depth': 160, 'n_estimators': 200}",0.9192857142857143,0.9192857142857143,0.9164285714285715,0.9178571428571428,0.9157142857142857,0.9177142857142856,0.0014568627181693497,8
11.332065868377686,0.18019332713653563,0.060491943359375,0.005858704065131869,160,400,"{'max_depth': 160, 'n_estimators': 400}",0.9157142857142857,0.92,0.9192857142857143,0.9185714285714286,0.9171428571428571,0.918142857142857,0.0015386185163241543,2
22.65555715560913,0.19345635008627482,0.10414247512817383,0.005446983189734147,160,800,"{'max_depth': 160, 'n_estimators': 800}",0.9128571428571428,0.9157142857142857,0.92,0.9171428571428571,0.9178571428571428,0.9167142857142858,0.0023733211036909016,22
1.7864584922790527,0.0791430153742532,0.025736570358276367,0.000979459470796798,,50,"{'max_depth': None, 'n_estimators': 50}",0.9142857142857143,0.9178571428571428,0.9164285714285715,0.92,0.9164285714285715,0.917,0.0018844151368961422,18
3.1383564472198486,0.060236945380534396,0.034759807586669925,0.005256149086792059,,100,"{'max_depth': None, 'n_estimators': 100}",0.9135714285714286,0.9171428571428571,0.9171428571428571,0.9185714285714286,0.9207142857142857,0.9174285714285715,0.002329929490042864,13
5.8886964321136475,0.09984626330007117,0.04659080505371094,0.0002932464396813017,,200,"{'max_depth': None, 'n_estimators': 200}",0.9192857142857143,0.9192857142857143,0.9164285714285715,0.9178571428571428,0.9157142857142857,0.9177142857142856,0.0014568627181693497,8
11.460826587677001,0.13416942407868768,0.06485567092895508,0.004341585361420338,,400,"{'max_depth': None, 'n_estimators': 400}",0.9157142857142857,0.92,0.9192857142857143,0.9185714285714286,0.9171428571428571,0.918142857142857,0.0015386185163241543,2
23.10443181991577,0.4192046167395872,0.102032470703125,0.0050410432819260245,,800,"{'max_depth': None, 'n_estimators': 800}",0.9128571428571428,0.9157142857142857,0.92,0.9171428571428571,0.9178571428571428,0.9167142857142858,0.0023733211036909016,22
