mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
3.9560479164123534,0.09839240447119499,0.03507227897644043,0.0008384955939785385,25,150,"{'max_depth': 25, 'n_estimators': 150}",0.92,0.9192857142857143,0.9207142857142857,0.9157142857142857,0.9128571428571428,0.9177142857142858,0.0029760952365713985,39
4.5802326679229735,0.0904719905879883,0.03487977981567383,0.0012696147259963592,25,175,"{'max_depth': 25, 'n_estimators': 175}",0.9178571428571428,0.9178571428571428,0.9207142857142857,0.9164285714285715,0.9157142857142857,0.9177142857142856,0.0017142857142857053,43
5.116786766052246,0.026323489732664133,0.03352203369140625,0.0002187436919115722,25,200,"{'max_depth': 25, 'n_estimators': 200}",0.9171428571428571,0.9185714285714286,0.92,0.9164285714285715,0.9157142857142857,0.9175714285714285,0.0015386185163241543,46
5.712716150283813,0.03057438996906689,0.06179070472717285,0.03876355429391147,25,225,"{'max_depth': 25, 'n_estimators': 225}",0.9164285714285715,0.9192857142857143,0.9185714285714286,0.9164285714285715,0.9135714285714286,0.9168571428571429,0.0019999999999999875,54
6.296785163879394,0.031243885219354183,0.04449591636657715,7.898136427626891e-05,25,250,"{'max_depth': 25, 'n_estimators': 250}",0.9157142857142857,0.9185714285714286,0.9178571428571428,0.9157142857142857,0.9157142857142857,0.9167142857142856,0.001245399698154483,56
6.947077941894531,0.05394305899419071,0.04558749198913574,0.000609109561092482,25,275,"{'max_depth': 25, 'n_estimators': 275}",0.9171428571428571,0.9185714285714286,0.9171428571428571,0.9157142857142857,0.915,0.9167142857142858,0.0012453996981544777,55
7.550248432159424,0.02636814971561384,0.04454798698425293,0.0007678571016885648,25,300,"{'max_depth': 25, 'n_estimators': 300}",0.9178571428571428,0.92,0.9171428571428571,0.9164285714285715,0.9142857142857143,0.917142857142857,0.0018626292586293419,53
4.216739368438721,0.049212386584465716,0.03510251045227051,0.0010780830871319296,30,150,"{'max_depth': 30, 'n_estimators': 150}",0.9157142857142857,0.9242857142857143,0.9221428571428572,0.9192857142857143,0.9157142857142857,0.9194285714285714,0.003422613871631698,5
4.854599046707153,0.04119314470202137,0.03441667556762695,0.0007089189524869926,30,175,"{'max_depth': 30, 'n_estimators': 175}",0.9164285714285715,0.9214285714285714,0.9207142857142857,0.9192857142857143,0.9178571428571428,0.919142857142857,0.0018294640678379317,8
5.508463287353516,0.04268268028295409,0.03454008102416992,0.0013325577925635394,30,200,"{'max_depth': 30, 'n_estimators': 200}",0.9142857142857143,0.9221428571428572,0.9192857142857143,0.92,0.9171428571428571,0.9185714285714285,0.0026726124191242583,21
6.126723432540894,0.04836451533383635,0.04564852714538574,0.0013496114276064378,30,225,"{'max_depth': 30, 'n_estimators': 225}",0.915,0.9207142857142857,0.9185714285714286,0.9192857142857143,0.915,0.9177142857142858,0.0023211538298959686,39
6.768397855758667,0.060395171289618285,0.04543752670288086,0.000869920472519577,30,250,"{'max_depth': 30, 'n_estimators': 250}",0.9142857142857143,0.92,0.92,0.9185714285714286,0.9171428571428571,0.9179999999999999,0.0021380899352994205,33
7.4301728248596195,0.05935065848028189,0.045522117614746095,0.0006899756172129746,30,275,"{'max_depth': 30, 'n_estimators': 275}",0.9142857142857143,0.9185714285714286,0.92,0.9178571428571428,0.9164285714285715,0.9174285714285715,0.0019483116709979945,52
8.08052487373352,0.06296069677946792,0.046725130081176756,0.0041256560764443805,30,300,"{'max_depth': 30, 'n_estimators': 300}",0.9142857142857143,0.9185714285714286,0.92,0.9164285714285715,0.9185714285714286,0.9175714285714285,0.002000000000000018,46
4.361295938491821,0.08532795307229482,0.03464374542236328,0.00034928367731890944,35,150,"{'max_depth': 35, 'n_estimators': 150}",0.9171428571428571,0.9214285714285714,0.9214285714285714,0.9192857142857143,0.9185714285714286,0.9195714285714285,0.0016659862556700582,3
5.038253736495972,0.0736432811580144,0.035269737243652344,0.00135828127914613,35,175,"{'max_depth': 35, 'n_estimators': 175}",0.9178571428571428,0.9207142857142857,0.9221428571428572,0.9207142857142857,0.9178571428571428,0.9198571428571428,0.0017142857142857348,1
5.699352407455445,0.0479722188384395,0.03532118797302246,0.0015568420631927693,35,200,"{'max_depth': 35, 'n_estimators': 200}",0.9171428571428571,0.9214285714285714,0.9192857142857143,0.9207142857142857,0.9164285714285715,0.9189999999999999,0.0019483116709979491,10
6.346506023406983,0.06198611924745277,0.04487752914428711,0.000808950156323255,35,225,"{'max_depth': 35, 'n_estimators': 225}",0.9185714285714286,0.9214285714285714,0.9185714285714286,0.9192857142857143,0.9178571428571428,0.919142857142857,0.001228903609577502,8
6.9841070652008055,0.060097243567378306,0.044830036163330075,0.0008120355419254444,35,250,"{'max_depth': 35, 'n_estimators': 250}",0.9185714285714286,0.9192857142857143,0.9207142857142857,0.9178571428571428,0.9171428571428571,0.9187142857142856,0.0012289036095775173,16
7.678356027603149,0.09203688951679082,0.04552483558654785,0.000786895353548505,35,275,"{'max_depth': 35, 'n_estimators': 275}",0.9185714285714286,0.9207142857142857,0.9192857142857143,0.9178571428571428,0.9171428571428571,0.9187142857142858,0.0012289036095775173,15
8.345273685455322,0.10498602403350685,0.051486873626708986,0.005406368583308439,35,300,"{'max_depth': 35, 'n_estimators': 300}",0.9185714285714286,0.92,0.9192857142857143,0.9185714285714286,0.9178571428571428,0.9188571428571428,0.000728431359084701,11
