mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
524.1775376796722,5.912736682662009,0.5519038200378418,0.1510621504990405,0.7,25,"{'learning_rate': 0.7, 'n_estimators': 25}",0.9080357142857143,0.8928571428571429,0.8928571428571429,0.8964285714285715,0.9,0.8980357142857143,0.005658206970626716,9
1055.7771064281465,6.056668293941513,0.811007022857666,0.7210134664188622,0.7,50,"{'learning_rate': 0.7, 'n_estimators': 50}",0.9178571428571428,0.9071428571428571,0.9107142857142857,0.9,0.9008928571428572,0.9073214285714286,0.0065950661830783295,8
2120.99476184845,9.580859601480466,0.6372172355651855,0.11255884972260917,0.7,100,"{'learning_rate': 0.7, 'n_estimators': 100}",0.9089285714285714,0.9142857142857143,0.91875,0.9116071428571428,0.9133928571428571,0.9133928571428571,0.0032439110936758725,6
537.6999654293061,2.156433579122196,0.14740924835205077,0.05210551931149187,0.5,25,"{'learning_rate': 0.5, 'n_estimators': 25}",0.9169642857142857,0.8946428571428572,0.9044642857142857,0.9080357142857143,0.9169642857142857,0.9082142857142855,0.008383353281646758,7
1070.580324268341,8.492121885843227,0.4117105007171631,0.2294975501396601,0.5,50,"{'learning_rate': 0.5, 'n_estimators': 50}",0.9169642857142857,0.9151785714285714,0.9107142857142857,0.9071428571428571,0.9276785714285715,0.9155357142857143,0.006975723208794517,4
2114.343093395233,4.635707989819639,0.27500429153442385,0.07192819264549445,0.5,100,"{'learning_rate': 0.5, 'n_estimators': 100}",0.9285714285714286,0.9098214285714286,0.9267857142857143,0.9196428571428571,0.9205357142857142,0.9210714285714285,0.006599899504491567,2
543.539084815979,6.181686736259297,0.13820405006408693,0.023497010650952277,0.1,25,"{'learning_rate': 0.1, 'n_estimators': 25}",0.9196428571428571,0.9089285714285714,0.9098214285714286,0.9160714285714285,0.9205357142857142,0.915,0.004837934708622864,5
1071.2510627269744,1.2375333379074371,0.10915718078613282,0.01738793385949315,0.1,50,"{'learning_rate': 0.1, 'n_estimators': 50}",0.9258928571428572,0.9125,0.9160714285714285,0.9178571428571428,0.9223214285714286,0.9189285714285713,0.004704264240114137,3
1875.689106464386,5.691003558631605,0.09496269226074219,0.028609266251243538,0.1,100,"{'learning_rate': 0.1, 'n_estimators': 100}",0.93125,0.9196428571428571,0.9258928571428572,0.9178571428571428,0.9232142857142858,0.9235714285714286,0.004744760805566608,1
