mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
3009.9242103099823,15.185989511237148,0.9056526184082031,0.2052243200696866,0.2,3,150,"{'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 150}",0.9264285714285714,0.9314285714285714,0.935,0.9321428571428572,0.9421428571428572,0.9334285714285713,0.005158705738647969,12
2026.434303855896,10.318795091756515,0.7936752796173095,0.18018640383716303,0.2,4,75,"{'learning_rate': 0.2, 'max_depth': 4, 'n_estimators': 75}",0.9242857142857143,0.9285714285714286,0.93,0.9335714285714286,0.935,0.9302857142857143,0.0037958086444532853,32
2682.335839891434,7.020911099978613,0.765687084197998,0.22659909084787463,0.2,4,100,"{'learning_rate': 0.2, 'max_depth': 4, 'n_estimators': 100}",0.9264285714285714,0.93,0.9314285714285714,0.9342857142857143,0.9385714285714286,0.9321428571428572,0.00409080601807898,18
3354.0321093559264,15.557691621059725,0.8105131626129151,0.1728108332717826,0.2,4,125,"{'learning_rate': 0.2, 'max_depth': 4, 'n_estimators': 125}",0.9271428571428572,0.9307142857142857,0.9335714285714286,0.9364285714285714,0.9392857142857143,0.9334285714285715,0.0042474482135195606,8
3997.249439191818,13.456666189552276,0.8807368755340577,0.04235573793664667,0.2,4,150,"{'learning_rate': 0.2, 'max_depth': 4, 'n_estimators': 150}",0.9278571428571428,0.9335714285714286,0.935,0.9371428571428572,0.9414285714285714,0.9350000000000002,0.004449260429256411,3
2532.5500524520876,10.312573853410704,0.37647261619567873,0.1220740413890284,0.2,5,75,"{'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 75}",0.9207142857142857,0.9285714285714286,0.9378571428571428,0.9278571428571428,0.9342857142857143,0.9298571428571428,0.005879747322073332,37
3358.505711889267,13.091729374064935,0.6874891757965088,0.224277191662712,0.2,5,100,"{'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 100}",0.9214285714285714,0.9271428571428572,0.94,0.9271428571428572,0.9364285714285714,0.9304285714285714,0.006785338335450228,31
4208.440006399154,21.291976513227077,0.855977725982666,0.08051359638699991,0.2,5,125,"{'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 125}",0.925,0.9278571428571428,0.9428571428571428,0.9314285714285714,0.9371428571428572,0.9328571428571427,0.006436503043467884,14
5009.906267118454,13.751317546685465,0.8770371437072754,0.07173735207474842,0.2,5,150,"{'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 150}",0.925,0.925,0.9407142857142857,0.9357142857142857,0.9407142857142857,0.9334285714285715,0.007119963311072619,8
3049.8706225395204,6.186013596304371,0.40673213005065917,0.31562280688943817,0.2,6,75,"{'learning_rate': 0.2, 'max_depth': 6, 'n_estimators': 75}",0.9335714285714286,0.9257142857142857,0.9321428571428572,0.9235714285714286,0.9378571428571428,0.9305714285714286,0.0052372293656638095,28
4040.516392326355,12.345934256886897,0.9848318099975586,0.08303752286102174,0.2,6,100,"{'learning_rate': 0.2, 'max_depth': 6, 'n_estimators': 100}",0.9314285714285714,0.9271428571428572,0.9335714285714286,0.9278571428571428,0.9378571428571428,0.9315714285714286,0.003922722919355993,22
5047.515660572052,7.844225492937131,0.9636629581451416,0.05892615327433624,0.2,6,125,"{'learning_rate': 0.2, 'max_depth': 6, 'n_estimators': 125}",0.9307142857142857,0.9278571428571428,0.9371428571428572,0.9292857142857143,0.9421428571428572,0.9334285714285715,0.005390846361175223,8
6053.170887279511,25.30698846793046,1.0315219402313232,0.11336114516847323,0.2,6,150,"{'learning_rate': 0.2, 'max_depth': 6, 'n_estimators': 150}",0.9314285714285714,0.9285714285714286,0.9371428571428572,0.9292857142857143,0.9421428571428572,0.9337142857142858,0.005178448274397686,6
1495.5058746814727,5.1246663759927324,0.15008792877197266,0.01163404880585172,0.1,3,75,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 75}",0.9221428571428572,0.9271428571428572,0.9257142857142857,0.9264285714285714,0.935,0.9272857142857142,0.004223355856884157,54
2005.7069527149201,19.413712496387994,0.2993736743927002,0.1198858876279853,0.1,3,100,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100}",0.9242857142857143,0.9264285714285714,0.9264285714285714,0.9257142857142857,0.9378571428571428,0.928142857142857,0.004919764387920734,50
2510.4171570777894,13.186177697037293,0.7896135807037353,0.09337043652558251,0.1,3,125,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 125}",0.9271428571428572,0.9307142857142857,0.9264285714285714,0.925,0.9407142857142857,0.93,0.0056784591183862265,35
3002.446061038971,9.226435944156245,0.7156890869140625,0.15842642156302417,0.1,3,150,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 150}",0.9271428571428572,0.9307142857142857,0.9264285714285714,0.9257142857142857,0.9378571428571428,0.9295714285714286,0.004485805276602164,43
2028.4567167758942,7.833216457223549,0.6221254825592041,0.14754634518363738,0.1,4,75,"{'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 75}",0.9257142857142857,0.93,0.9357142857142857,0.9242857142857143,0.9328571428571428,0.9297142857142859,0.004276179870598794,40
2690.9639189243317,7.572196859623121,0.8516964912414551,0.11786962751482483,0.1,4,100,"{'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 100}",0.9264285714285714,0.9328571428571428,0.9371428571428572,0.9257142857142857,0.935,0.9314285714285713,0.0045848018673946556,23
3362.723750543594,15.379896145767065,0.9443455696105957,0.05644520137441656,0.1,4,125,"{'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 125}",0.9292857142857143,0.9321428571428572,0.935,0.9264285714285714,0.9357142857142857,0.9317142857142858,0.0034875873187810874,20
4020.684798002243,19.18595016644663,0.8554062843322754,0.18461225588362978,0.1,4,150,"{'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 150}",0.9278571428571428,0.9335714285714286,0.935,0.9264285714285714,0.9385714285714286,0.9322857142857144,0.004526565576501427,16
2541.3702811717985,6.627648295615472,0.38905720710754393,0.13962801471984232,0.1,5,75,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 75}",0.9228571428571428,0.9221428571428572,0.9342857142857143,0.93,0.9314285714285714,0.9281428571428572,0.004814942727529348,49
3378.3958142757415,10.997280729202263,0.698846435546875,0.17748507237312208,0.1,5,100,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100}",0.9207142857142857,0.9228571428571428,0.9342857142857143,0.9292857142857143,0.935,0.9284285714285714,0.005809914116475091,48
4204.43815536499,14.644525317410068,0.7947712898254394,0.1412967398881071,0.1,5,125,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 125}",0.9242857142857143,0.9228571428571428,0.9342857142857143,0.9292857142857143,0.9385714285714286,0.9298571428571428,0.00593158271200765,37
5017.495357465744,12.825557310306918,0.8503969669342041,0.1864810419843061,0.1,5,150,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 150}",0.9242857142857143,0.9264285714285714,0.9328571428571428,0.9307142857142857,0.9392857142857143,0.9307142857142857,0.0052489065916782466,26
3060.7327392578127,11.035132290269106,0.4280498504638672,0.14215976678247602,0.1,6,75,"{'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 75}",0.9264285714285714,0.9228571428571428,0.9321428571428572,0.9292857142857143,0.9378571428571428,0.9297142857142857,0.005103020314140512,41
4066.202095222473,14.661121738032724,0.7374039649963379,0.15172321451897486,0.1,6,100,"{'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 100}",0.9271428571428572,0.925,0.93,0.9278571428571428,0.9371428571428572,0.9294285714285715,0.004174754056057846,44
5066.600479221344,24.35128463125602,0.8173426151275635,0.05130203786645731,0.1,6,125,"{'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 125}",0.9271428571428572,0.9271428571428572,0.9314285714285714,0.9292857142857143,0.9378571428571428,0.9305714285714286,0.003974407926641001,28
6093.1218122959135,32.03763291161921,0.9470479011535644,0.12096100743357759,0.1,6,150,"{'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 150}",0.9314285714285714,0.9264285714285714,0.9321428571428572,0.9292857142857143,0.9392857142857143,0.9317142857142857,0.004276179870598803,21
1499.9738780975342,9.157527167550148,0.1641387462615967,0.023514845631149136,0.05,3,75,"{'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 75}",0.91,0.9235714285714286,0.9207142857142857,0.9164285714285715,0.9207142857142857,0.9182857142857144,0.004729412959213375,64
2008.335435628891,6.316700059425666,0.1985529899597168,0.03403601640935404,0.05,3,100,"{'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100}",0.915,0.9271428571428572,0.925,0.9192857142857143,0.9235714285714286,0.922,0.004342481186734478,63
2514.4626862049104,10.126351611758379,0.7379345893859863,0.2437175676742227,0.05,3,125,"{'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 125}",0.92,0.93,0.9271428571428572,0.92,0.9264285714285714,0.9247142857142856,0.004030495994190244,61
3020.8261734485627,8.61107491505824,0.8196948528289795,0.15102768558573448,0.05,3,150,"{'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 150}",0.9221428571428572,0.93,0.9264285714285714,0.9235714285714286,0.9292857142857143,0.9262857142857144,0.0030772370326482886,56
2035.6365993022919,1.5173641577904398,2.737623405456543,4.434531637024125,0.05,4,75,"{'learning_rate': 0.05, 'max_depth': 4, 'n_estimators': 75}",0.9157142857142857,0.9292857142857143,0.925,0.9242857142857143,0.9264285714285714,0.9241428571428572,0.004549052379454471,62
2715.0443584442137,8.474027422964777,0.7276836395263672,0.16581999954124516,0.05,4,100,"{'learning_rate': 0.05, 'max_depth': 4, 'n_estimators': 100}",0.9214285714285714,0.93,0.9292857142857143,0.9228571428571428,0.9264285714285714,0.9259999999999999,0.003398679215248691,58
3371.5178113460543,10.879285845817355,0.8147186279296875,0.096731053904909,0.05,4,125,"{'learning_rate': 0.05, 'max_depth': 4, 'n_estimators': 125}",0.9228571428571428,0.9285714285714286,0.9314285714285714,0.9242857142857143,0.9307142857142857,0.9275714285714287,0.003428571428571434,53
4030.4474021434785,10.86382254792313,0.9734902858734131,0.16776047140450545,0.05,4,150,"{'learning_rate': 0.05, 'max_depth': 4, 'n_estimators': 150}",0.9228571428571428,0.9271428571428572,0.9307142857142857,0.925,0.9335714285714286,0.9278571428571428,0.003859787453173241,51
2560.385832643509,8.062020968037096,0.39742445945739746,0.18057802243367907,0.05,5,75,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 75}",0.9157142857142857,0.9242857142857143,0.93,0.93,0.93,0.9259999999999999,0.005598833697790149,58
3399.518792247772,24.552657431254957,0.797341775894165,0.16514994803707866,0.05,5,100,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 100}",0.9192857142857143,0.9264285714285714,0.9314285714285714,0.9307142857142857,0.9307142857142857,0.9277142857142857,0.004571428571428576,52
4250.336443853378,17.34039025953187,0.8033881187438965,0.04405027523158695,0.05,5,125,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 125}",0.9221428571428572,0.9257142857142857,0.9321428571428572,0.9314285714285714,0.9321428571428572,0.9287142857142857,0.004075812176482028,45
5064.085199213028,7.966994930496798,0.7589854240417481,0.18120574249213048,0.05,5,150,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 150}",0.9214285714285714,0.9278571428571428,0.9335714285714286,0.9314285714285714,0.9342857142857143,0.9297142857142857,0.00470778772950976,41
3089.291829538345,15.198253434669539,0.35068435668945314,0.21612830750308828,0.05,6,75,"{'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 75}",0.9192857142857143,0.9242857142857143,0.9278571428571428,0.9264285714285714,0.9321428571428572,0.9259999999999999,0.0042281853105567944,58
4002.25087518692,38.16995658467358,0.5962495326995849,0.07218918009805005,0.05,6,100,"{'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 100}",0.92,0.9228571428571428,0.9278571428571428,0.9264285714285714,0.9335714285714286,0.9261428571428573,0.00462027475108464,57
4617.300339365005,104.91932958495532,0.15336079597473146,0.11764497579127386,0.05,6,125,"{'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 125}",0.9228571428571428,0.9221428571428572,0.9285714285714286,0.9271428571428572,0.9342857142857143,0.9269999999999999,0.004389226141639209,55
5125.6626516819,35.67150822292861,0.089251708984375,0.019111089211726343,0.05,6,150,"{'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 150}",0.9242857142857143,0.9264285714285714,0.9292857142857143,0.9271428571428572,0.9364285714285714,0.9287142857142857,0.004174754056057838,45
