,fpr,tpr
0,0.0,0.0
1,0.0,0.002304147465437788
2,0.0,0.16359447004608296
3,0.0004347826086956522,0.16359447004608296
4,0.0004347826086956522,0.2534562211981567
5,0.0008695652173913044,0.2534562211981567
6,0.0008695652173913044,0.3248847926267281
7,0.0013043478260869566,0.3248847926267281
8,0.0013043478260869566,0.3456221198156682
9,0.002173913043478261,0.3456221198156682
10,0.002173913043478261,0.4009216589861751
11,0.0026086956521739132,0.4009216589861751
12,0.0026086956521739132,0.41244239631336405
13,0.0034782608695652175,0.41244239631336405
14,0.0034782608695652175,0.46543778801843316
15,0.00391304347826087,0.46543778801843316
16,0.00391304347826087,0.4769585253456221
17,0.004782608695652174,0.4769585253456221
18,0.004782608695652174,0.4838709677419355
19,0.0052173913043478265,0.4838709677419355
20,0.0052173913043478265,0.49539170506912444
21,0.005652173913043478,0.49539170506912444
22,0.005652173913043478,0.5138248847926268
23,0.006521739130434782,0.5138248847926268
24,0.006956521739130435,0.5138248847926268
25,0.006956521739130435,0.5184331797235023
26,0.007391304347826087,0.5184331797235023
27,0.007391304347826087,0.5230414746543779
28,0.00782608695652174,0.5230414746543779
29,0.008695652173913044,0.5230414746543779
30,0.008695652173913044,0.5276497695852534
31,0.009130434782608696,0.5276497695852534
32,0.009130434782608696,0.5345622119815668
33,0.009565217391304347,0.5345622119815668
34,0.009565217391304347,0.5460829493087558
35,0.010434782608695653,0.5460829493087558
36,0.010434782608695653,0.5529953917050692
37,0.010869565217391304,0.5529953917050692
38,0.010869565217391304,0.5599078341013825
39,0.01217391304347826,0.5599078341013825
40,0.01217391304347826,0.5622119815668203
41,0.012608695652173913,0.5622119815668203
42,0.012608695652173913,0.5645161290322581
43,0.013043478260869565,0.5645161290322581
44,0.013043478260869565,0.5691244239631337
45,0.013478260869565217,0.5691244239631337
46,0.013478260869565217,0.5737327188940092
47,0.014347826086956521,0.5737327188940092
48,0.014347826086956521,0.5852534562211982
49,0.014782608695652174,0.5852534562211982
50,0.014782608695652174,0.5875576036866359
51,0.01565217391304348,0.5875576036866359
52,0.01565217391304348,0.5967741935483871
53,0.01652173913043478,0.5967741935483871
54,0.01652173913043478,0.6082949308755761
55,0.016956521739130436,0.6082949308755761
56,0.016956521739130436,0.6152073732718893
57,0.017391304347826087,0.6152073732718893
58,0.017391304347826087,0.6267281105990783
59,0.018260869565217393,0.6267281105990783
60,0.018260869565217393,0.6290322580645161
61,0.018695652173913044,0.6290322580645161
62,0.018695652173913044,0.6336405529953917
63,0.019130434782608695,0.6336405529953917
64,0.019130434782608695,0.6451612903225806
65,0.01956521739130435,0.6451612903225806
66,0.01956521739130435,0.6612903225806451
67,0.02,0.6612903225806451
68,0.02,0.6658986175115207
69,0.021304347826086957,0.6658986175115207
70,0.021304347826086957,0.6705069124423964
71,0.021739130434782608,0.6705069124423964
72,0.021739130434782608,0.684331797235023
73,0.022608695652173914,0.684331797235023
74,0.022608695652173914,0.695852534562212
75,0.023478260869565216,0.695852534562212
76,0.02434782608695652,0.695852534562212
77,0.02434782608695652,0.7004608294930875
78,0.024782608695652172,0.7004608294930875
79,0.024782608695652172,0.7050691244239631
80,0.025652173913043478,0.7050691244239631
81,0.025652173913043478,0.7073732718894009
82,0.026521739130434784,0.7073732718894009
83,0.026521739130434784,0.7096774193548387
84,0.026956521739130435,0.7096774193548387
85,0.026956521739130435,0.716589861751152
86,0.02826086956521739,0.716589861751152
87,0.02826086956521739,0.7211981566820277
88,0.028695652173913042,0.7211981566820277
89,0.028695652173913042,0.7304147465437788
90,0.029130434782608697,0.7304147465437788
91,0.029130434782608697,0.7373271889400922
92,0.029565217391304348,0.7373271889400922
93,0.029565217391304348,0.7396313364055299
94,0.03,0.7396313364055299
95,0.03,0.7419354838709677
96,0.030434782608695653,0.7419354838709677
97,0.030434782608695653,0.7442396313364056
98,0.030869565217391304,0.7442396313364056
99,0.030869565217391304,0.7465437788018433
100,0.03173913043478261,0.7465437788018433
101,0.03260869565217391,0.7465437788018433
102,0.033478260869565214,0.7465437788018433
103,0.033478260869565214,0.7488479262672811
104,0.03434782608695652,0.7488479262672811
105,0.034782608695652174,0.7488479262672811
106,0.034782608695652174,0.7557603686635944
107,0.035217391304347825,0.7557603686635944
108,0.035217391304347825,0.7580645161290323
109,0.03695652173913044,0.7580645161290323
110,0.03782608695652174,0.7580645161290323
111,0.03826086956521739,0.7580645161290323
112,0.03826086956521739,0.7603686635944701
113,0.03869565217391304,0.7603686635944701
114,0.03869565217391304,0.7649769585253456
115,0.0391304347826087,0.7649769585253456
116,0.0391304347826087,0.7672811059907834
117,0.04,0.7672811059907834
118,0.041304347826086954,0.7672811059907834
119,0.04173913043478261,0.7672811059907834
120,0.04173913043478261,0.7695852534562212
121,0.04217391304347826,0.7695852534562212
122,0.043043478260869565,0.7695852534562212
123,0.04391304347826087,0.7695852534562212
124,0.04391304347826087,0.771889400921659
125,0.044782608695652176,0.771889400921659
126,0.044782608695652176,0.7741935483870968
127,0.04565217391304348,0.7741935483870968
128,0.04565217391304348,0.7764976958525346
129,0.04782608695652174,0.7764976958525346
130,0.04869565217391304,0.7764976958525346
131,0.04869565217391304,0.7811059907834101
132,0.051304347826086956,0.7811059907834101
133,0.05217391304347826,0.7811059907834101
134,0.052608695652173916,0.7811059907834101
135,0.05391304347826087,0.7811059907834101
136,0.05434782608695652,0.7811059907834101
137,0.05434782608695652,0.7880184331797235
138,0.057391304347826085,0.7880184331797235
139,0.058695652173913045,0.7880184331797235
140,0.06130434782608696,0.7880184331797235
