fpr,tpr
0.0,0.0
0.0,0.002304147465437788
0.0,0.06221198156682028
0.0004347826086956522,0.06221198156682028
0.0004347826086956522,0.11290322580645161
0.0008695652173913044,0.11290322580645161
0.0008695652173913044,0.14055299539170507
0.0013043478260869566,0.14055299539170507
0.0013043478260869566,0.1543778801843318
0.0017391304347826088,0.1543778801843318
0.0017391304347826088,0.17972350230414746
0.0026086956521739132,0.17972350230414746
0.0026086956521739132,0.2511520737327189
0.0034782608695652175,0.2511520737327189
0.0034782608695652175,0.26497695852534564
0.00391304347826087,0.26497695852534564
0.00391304347826087,0.2695852534562212
0.004347826086956522,0.2695852534562212
0.004347826086956522,0.2880184331797235
0.004782608695652174,0.2880184331797235
0.004782608695652174,0.2926267281105991
0.0052173913043478265,0.2926267281105991
0.0052173913043478265,0.3087557603686636
0.005652173913043478,0.3087557603686636
0.005652173913043478,0.3433179723502304
0.00608695652173913,0.3433179723502304
0.00608695652173913,0.35023041474654376
0.006521739130434782,0.35023041474654376
0.006521739130434782,0.3548387096774194
0.006956521739130435,0.3548387096774194
0.006956521739130435,0.38018433179723504
0.00782608695652174,0.38018433179723504
0.00782608695652174,0.39631336405529954
0.00826086956521739,0.39631336405529954
0.00826086956521739,0.41705069124423966
0.008695652173913044,0.41705069124423966
0.008695652173913044,0.45852534562211983
0.009130434782608696,0.45852534562211983
0.009130434782608696,0.4769585253456221
0.009565217391304347,0.4769585253456221
0.009565217391304347,0.4838709677419355
0.010869565217391304,0.4838709677419355
0.010869565217391304,0.4861751152073733
0.011739130434782608,0.4861751152073733
0.011739130434782608,0.5230414746543779
0.012608695652173913,0.5230414746543779
0.012608695652173913,0.5253456221198156
0.013043478260869565,0.5253456221198156
0.013043478260869565,0.5460829493087558
0.013478260869565217,0.5460829493087558
0.013478260869565217,0.5483870967741935
0.01391304347826087,0.5483870967741935
0.01391304347826087,0.5506912442396313
0.014347826086956521,0.5506912442396313
0.014347826086956521,0.5714285714285714
0.014782608695652174,0.5714285714285714
0.014782608695652174,0.5737327188940092
0.015217391304347827,0.5737327188940092
0.015217391304347827,0.5783410138248848
0.01608695652173913,0.5783410138248848
0.01608695652173913,0.5829493087557603
0.01652173913043478,0.5829493087557603
0.01652173913043478,0.5852534562211982
0.016956521739130436,0.5852534562211982
0.016956521739130436,0.6105990783410138
0.017826086956521738,0.6105990783410138
0.017826086956521738,0.6129032258064516
0.018260869565217393,0.6129032258064516
0.018260869565217393,0.6152073732718893
0.018695652173913044,0.6152073732718893
0.018695652173913044,0.6221198156682027
0.01956521739130435,0.6221198156682027
0.01956521739130435,0.631336405529954
0.02,0.631336405529954
0.02,0.6359447004608295
0.020869565217391306,0.6359447004608295
0.020869565217391306,0.6451612903225806
0.021304347826086957,0.6451612903225806
0.023043478260869565,0.6451612903225806
0.023478260869565216,0.6451612903225806
0.023478260869565216,0.6474654377880185
0.02434782608695652,0.6474654377880185
0.02434782608695652,0.663594470046083
0.025217391304347827,0.663594470046083
0.025217391304347827,0.6658986175115207
0.026521739130434784,0.6658986175115207
0.026521739130434784,0.6705069124423964
0.027391304347826086,0.6705069124423964
0.027391304347826086,0.6774193548387096
0.029130434782608697,0.6774193548387096
0.029130434782608697,0.684331797235023
0.029565217391304348,0.684331797235023
0.029565217391304348,0.6912442396313364
0.03130434782608696,0.6912442396313364
0.03173913043478261,0.6912442396313364
0.03173913043478261,0.695852534562212
0.03217391304347826,0.695852534562212
0.03217391304347826,0.7119815668202765
0.03260869565217391,0.7119815668202765
0.03260869565217391,0.728110599078341
0.03304347826086956,0.728110599078341
0.03391304347826087,0.728110599078341
0.03391304347826087,0.7373271889400922
0.03434782608695652,0.7373271889400922
0.03434782608695652,0.7396313364055299
0.035217391304347825,0.7396313364055299
0.035217391304347825,0.7442396313364056
0.035652173913043476,0.7442396313364056
0.035652173913043476,0.7465437788018433
0.036521739130434785,0.7465437788018433
0.036521739130434785,0.7534562211981567
0.03782608695652174,0.7534562211981567
0.03782608695652174,0.7557603686635944
0.03869565217391304,0.7557603686635944
0.03956521739130435,0.7557603686635944
0.03956521739130435,0.7649769585253456
0.0408695652173913,0.7649769585253456
0.0408695652173913,0.7811059907834101
0.04173913043478261,0.7811059907834101
0.04173913043478261,0.7880184331797235
0.043043478260869565,0.7880184331797235
0.043043478260869565,0.7903225806451613
0.04391304347826087,0.7903225806451613
0.04434782608695652,0.7903225806451613
0.04434782608695652,0.7926267281105991
0.04652173913043478,0.7926267281105991
0.04739130434782609,0.7926267281105991
0.05,0.7926267281105991
0.050869565217391305,0.7926267281105991
0.05217391304347826,0.7926267281105991
0.05217391304347826,0.7949308755760369
0.05347826086956522,0.7949308755760369
0.05434782608695652,0.7949308755760369
0.05478260869565217,0.7949308755760369
0.05478260869565217,0.7995391705069125
0.05565217391304348,0.7995391705069125
0.05565217391304348,0.804147465437788
0.05608695652173913,0.804147465437788
0.05608695652173913,0.8087557603686636
0.059130434782608696,0.8087557603686636
0.059130434782608696,0.815668202764977
0.05956521739130435,0.815668202764977
0.06043478260869565,0.815668202764977
0.06130434782608696,0.815668202764977
0.06130434782608696,0.8179723502304147
0.06173913043478261,0.8179723502304147
0.06173913043478261,0.8202764976958525
0.06304347826086956,0.8202764976958525
0.06391304347826086,0.8202764976958525
0.06391304347826086,0.8248847926267281
0.06826086956521739,0.8248847926267281
0.06826086956521739,0.8317972350230415
0.06913043478260869,0.8317972350230415
0.07173913043478261,0.8317972350230415
0.07173913043478261,0.8341013824884793
0.07260869565217391,0.8341013824884793
0.07260869565217391,0.836405529953917
0.07391304347826087,0.836405529953917
0.07391304347826087,0.8410138248847926
0.07478260869565218,0.8410138248847926
0.07565217391304348,0.8410138248847926
0.07565217391304348,0.8433179723502304
0.07652173913043478,0.8433179723502304
0.07739130434782608,0.8433179723502304
0.07739130434782608,0.8456221198156681
0.0782608695652174,0.8456221198156681
0.0791304347826087,0.8456221198156681
0.0791304347826087,0.847926267281106
0.08043478260869565,0.847926267281106
0.08043478260869565,0.8502304147465438
0.0808695652173913,0.8502304147465438
0.0808695652173913,0.8548387096774194
0.08217391304347826,0.8548387096774194
0.08304347826086957,0.8548387096774194
0.08304347826086957,0.8594470046082949
0.08434782608695653,0.8594470046082949
0.08434782608695653,0.8640552995391705
0.08521739130434783,0.8640552995391705
0.08521739130434783,0.8663594470046083
0.08608695652173913,0.8663594470046083
0.08608695652173913,0.868663594470046
0.08695652173913043,0.868663594470046
0.08695652173913043,0.8709677419354839
0.09,0.8709677419354839
0.0908695652173913,0.8709677419354839
0.09391304347826086,0.8709677419354839
0.09478260869565218,0.8709677419354839
0.09521739130434782,0.8709677419354839
0.09695652173913044,0.8709677419354839
0.09782608695652174,0.8709677419354839
0.09869565217391305,0.8709677419354839
0.09956521739130435,0.8709677419354839
0.10043478260869565,0.8709677419354839
0.10478260869565217,0.8709677419354839
0.10478260869565217,0.8732718894009217
0.10521739130434783,0.8732718894009217
