fpr,tpr
0.0,0.0
0.0,0.002304147465437788
0.0,0.013824884792626729
0.0004347826086956522,0.013824884792626729
0.0004347826086956522,0.055299539170506916
0.0008695652173913044,0.055299539170506916
0.0008695652173913044,0.10829493087557604
0.0017391304347826088,0.10829493087557604
0.0017391304347826088,0.21658986175115208
0.002173913043478261,0.21658986175115208
0.002173913043478261,0.29723502304147464
0.0026086956521739132,0.29723502304147464
0.00391304347826087,0.29723502304147464
0.00391304347826087,0.3433179723502304
0.004347826086956522,0.3433179723502304
0.004347826086956522,0.35253456221198154
0.004782608695652174,0.35253456221198154
0.004782608695652174,0.37557603686635943
0.0052173913043478265,0.37557603686635943
0.0052173913043478265,0.41705069124423966
0.005652173913043478,0.41705069124423966
0.005652173913043478,0.4216589861751152
0.00608695652173913,0.4216589861751152
0.00608695652173913,0.4423963133640553
0.006521739130434782,0.4423963133640553
0.006521739130434782,0.4470046082949309
0.007391304347826087,0.4470046082949309
0.007391304347826087,0.45852534562211983
0.00782608695652174,0.45852534562211983
0.00782608695652174,0.4700460829493088
0.00826086956521739,0.4700460829493088
0.00826086956521739,0.5069124423963134
0.008695652173913044,0.5069124423963134
0.008695652173913044,0.5092165898617511
0.009130434782608696,0.5092165898617511
0.009130434782608696,0.511520737327189
0.01,0.511520737327189
0.01,0.5161290322580645
0.010434782608695653,0.5161290322580645
0.010434782608695653,0.5230414746543779
0.010869565217391304,0.5230414746543779
0.010869565217391304,0.5299539170506913
0.011304347826086957,0.5299539170506913
0.011304347826086957,0.5345622119815668
0.01217391304347826,0.5345622119815668
0.01217391304347826,0.5368663594470046
0.012608695652173913,0.5368663594470046
0.012608695652173913,0.5391705069124424
0.01391304347826087,0.5391705069124424
0.01391304347826087,0.5483870967741935
0.014782608695652174,0.5483870967741935
0.014782608695652174,0.5645161290322581
0.015217391304347827,0.5645161290322581
0.015217391304347827,0.5691244239631337
0.01565217391304348,0.5691244239631337
0.01565217391304348,0.5714285714285714
0.01608695652173913,0.5714285714285714
0.01608695652173913,0.5737327188940092
0.01652173913043478,0.5737327188940092
0.01652173913043478,0.5783410138248848
0.016956521739130436,0.5783410138248848
0.016956521739130436,0.5806451612903226
0.017391304347826087,0.5806451612903226
0.017391304347826087,0.5852534562211982
0.017826086956521738,0.5852534562211982
0.017826086956521738,0.6082949308755761
0.018260869565217393,0.6082949308755761
0.018260869565217393,0.6221198156682027
0.018695652173913044,0.6221198156682027
0.018695652173913044,0.6244239631336406
0.019130434782608695,0.6244239631336406
0.019130434782608695,0.6405529953917051
0.02,0.6405529953917051
0.02,0.6543778801843319
0.02043478260869565,0.6543778801843319
0.02043478260869565,0.6566820276497696
0.021304347826086957,0.6566820276497696
0.021304347826086957,0.6705069124423964
0.02217391304347826,0.6705069124423964
0.02217391304347826,0.6751152073732719
0.023043478260869565,0.6751152073732719
0.023478260869565216,0.6751152073732719
0.023478260869565216,0.684331797235023
0.02391304347826087,0.684331797235023
0.02391304347826087,0.6866359447004609
0.024782608695652172,0.6866359447004609
0.024782608695652172,0.6935483870967742
0.025217391304347827,0.6935483870967742
0.025217391304347827,0.695852534562212
0.025652173913043478,0.695852534562212
0.026521739130434784,0.695852534562212
0.026521739130434784,0.7004608294930875
0.027391304347826086,0.7004608294930875
0.027391304347826086,0.7027649769585254
0.02782608695652174,0.7027649769585254
0.02782608695652174,0.7050691244239631
0.02826086956521739,0.7050691244239631
0.02826086956521739,0.7073732718894009
0.029130434782608697,0.7073732718894009
0.029130434782608697,0.716589861751152
0.03,0.716589861751152
0.03,0.7304147465437788
0.03173913043478261,0.7304147465437788
0.03173913043478261,0.7327188940092166
0.03217391304347826,0.7327188940092166
0.03304347826086956,0.7327188940092166
0.03391304347826087,0.7327188940092166
0.03391304347826087,0.7373271889400922
0.035652173913043476,0.7373271889400922
0.035652173913043476,0.7419354838709677
0.03608695652173913,0.7419354838709677
0.03695652173913044,0.7419354838709677
0.03695652173913044,0.7442396313364056
0.03826086956521739,0.7442396313364056
0.03826086956521739,0.7534562211981567
0.03869565217391304,0.7534562211981567
0.03869565217391304,0.7580645161290323
0.0391304347826087,0.7580645161290323
0.04,0.7580645161290323
0.041304347826086954,0.7580645161290323
0.041304347826086954,0.7626728110599078
0.042608695652173914,0.7626728110599078
0.042608695652173914,0.7649769585253456
0.043478260869565216,0.7649769585253456
0.044782608695652176,0.7649769585253456
0.044782608695652176,0.7695852534562212
0.04521739130434783,0.7695852534562212
0.04521739130434783,0.771889400921659
0.04565217391304348,0.771889400921659
0.04652173913043478,0.771889400921659
0.04652173913043478,0.7764976958525346
0.04739130434782609,0.7764976958525346
0.04826086956521739,0.7764976958525346
0.049130434782608694,0.7764976958525346
0.049565217391304345,0.7764976958525346
0.050434782608695654,0.7764976958525346
0.050434782608695654,0.7811059907834101
0.051304347826086956,0.7811059907834101
0.051304347826086956,0.783410138248848
0.05217391304347826,0.783410138248848
0.052608695652173916,0.783410138248848
0.05391304347826087,0.783410138248848
0.05478260869565217,0.783410138248848
0.05565217391304348,0.783410138248848
0.05652173913043478,0.783410138248848
0.056956521739130433,0.783410138248848
0.056956521739130433,0.7857142857142857
0.05782608695652174,0.7857142857142857
0.058260869565217394,0.7857142857142857
0.058260869565217394,0.7903225806451613
0.05956521739130435,0.7903225806451613
0.06043478260869565,0.7903225806451613
0.06217391304347826,0.7903225806451613
0.06217391304347826,0.7926267281105991
0.06260869565217392,0.7926267281105991
0.06260869565217392,0.7949308755760369
0.06565217391304348,0.7949308755760369
0.06565217391304348,0.7972350230414746
0.06608695652173913,0.7972350230414746
0.06608695652173913,0.7995391705069125
0.06782608695652174,0.7995391705069125
0.06782608695652174,0.8018433179723502
0.06826086956521739,0.8018433179723502
0.06826086956521739,0.8064516129032258
0.06956521739130435,0.8064516129032258
0.06956521739130435,0.8087557603686636
0.07130434782608695,0.8087557603686636
0.07130434782608695,0.8110599078341014
0.07173913043478261,0.8110599078341014
0.07173913043478261,0.8133640552995391
0.07217391304347825,0.8133640552995391
0.07217391304347825,0.815668202764977
0.07304347826086957,0.815668202764977
0.07391304347826087,0.815668202764977
0.07434782608695652,0.815668202764977
0.07565217391304348,0.815668202764977
0.07608695652173914,0.815668202764977
0.07608695652173914,0.8179723502304147
0.07695652173913044,0.8179723502304147
0.07695652173913044,0.8225806451612904
0.07739130434782608,0.8225806451612904
0.07739130434782608,0.8248847926267281
0.0782608695652174,0.8248847926267281
0.0782608695652174,0.8271889400921659
0.08043478260869565,0.8271889400921659
0.08043478260869565,0.8294930875576036
0.08260869565217391,0.8294930875576036
0.08260869565217391,0.8317972350230415
0.08434782608695653,0.8317972350230415
0.08434782608695653,0.8341013824884793
0.08521739130434783,0.8341013824884793
0.08652173913043479,0.8341013824884793
0.08652173913043479,0.836405529953917
0.08695652173913043,0.836405529953917
0.08695652173913043,0.8433179723502304
0.08782608695652173,0.8433179723502304
0.08826086956521739,0.8433179723502304
0.0908695652173913,0.8433179723502304
