fpr,tpr
0.0,0.0
0.0,0.002304147465437788
0.0,0.009216589861751152
0.0,0.013824884792626729
0.0,0.016129032258064516
0.0,0.027649769585253458
0.0,0.029953917050691243
0.0,0.03917050691244239
0.0,0.04377880184331797
0.0,0.05069124423963134
0.0,0.0576036866359447
0.0,0.06451612903225806
0.0,0.06912442396313365
0.0,0.07142857142857142
0.0,0.08064516129032258
0.0,0.08755760368663594
0.0,0.09907834101382489
0.0,0.10138248847926268
0.0,0.10829493087557604
0.0,0.11290322580645161
0.0,0.1152073732718894
0.0,0.12211981566820276
0.0,0.12672811059907835
0.0,0.1313364055299539
0.0,0.14285714285714285
0.0,0.15668202764976957
0.0,0.16129032258064516
0.0,0.16589861751152074
0.0,0.17972350230414746
0.0,0.18663594470046083
0.0,0.1912442396313364
0.0,0.195852534562212
0.0,0.19815668202764977
0.0,0.20506912442396313
0.0,0.21428571428571427
0.0,0.22350230414746544
0.0,0.26036866359447003
0.0004347826086956522,0.26036866359447003
0.0004347826086956522,0.2857142857142857
0.0008695652173913044,0.2857142857142857
0.0008695652173913044,0.2926267281105991
0.0008695652173913044,0.2995391705069124
0.0008695652173913044,0.30414746543778803
0.0008695652173913044,0.3087557603686636
0.0008695652173913044,0.31105990783410137
0.0008695652173913044,0.315668202764977
0.0008695652173913044,0.3317972350230415
0.0008695652173913044,0.33640552995391704
0.0008695652173913044,0.34101382488479265
0.0008695652173913044,0.3456221198156682
0.0008695652173913044,0.35714285714285715
0.0008695652173913044,0.3640552995391705
0.0008695652173913044,0.4009216589861751
0.0017391304347826088,0.4009216589861751
0.0017391304347826088,0.4055299539170507
0.0017391304347826088,0.41013824884792627
0.0017391304347826088,0.4147465437788018
0.002173913043478261,0.4147465437788018
0.002173913043478261,0.41705069124423966
0.0026086956521739132,0.41705069124423966
0.0026086956521739132,0.4216589861751152
0.0034782608695652175,0.4216589861751152
0.0034782608695652175,0.43548387096774194
0.0034782608695652175,0.4400921658986175
0.0034782608695652175,0.44930875576036866
0.0034782608695652175,0.4539170506912442
0.0034782608695652175,0.46543778801843316
0.00391304347826087,0.46543778801843316
0.00391304347826087,0.46774193548387094
0.004347826086956522,0.46774193548387094
0.004347826086956522,0.47465437788018433
0.004782608695652174,0.47465437788018433
0.004782608695652174,0.4769585253456221
0.0052173913043478265,0.4769585253456221
0.0052173913043478265,0.4815668202764977
0.005652173913043478,0.4815668202764977
0.006956521739130435,0.4815668202764977
0.006956521739130435,0.4861751152073733
0.007391304347826087,0.4861751152073733
0.007391304347826087,0.4930875576036866
0.00782608695652174,0.4930875576036866
0.00782608695652174,0.5
0.00826086956521739,0.5
0.00826086956521739,0.5046082949308756
0.008695652173913044,0.5046082949308756
0.008695652173913044,0.5161290322580645
0.009130434782608696,0.5161290322580645
0.009130434782608696,0.5184331797235023
0.009565217391304347,0.5184331797235023
0.009565217391304347,0.5299539170506913
0.01,0.5299539170506913
0.01,0.5529953917050692
0.010434782608695653,0.5529953917050692
0.010434782608695653,0.5576036866359447
0.010869565217391304,0.5576036866359447
0.010869565217391304,0.5599078341013825
0.011739130434782608,0.5599078341013825
0.011739130434782608,0.5645161290322581
0.011739130434782608,0.5691244239631337
0.012608695652173913,0.5691244239631337
0.012608695652173913,0.5737327188940092
0.012608695652173913,0.5944700460829493
0.01391304347826087,0.5944700460829493
0.01391304347826087,0.6082949308755761
0.01391304347826087,0.6129032258064516
0.01391304347826087,0.6267281105990783
0.014347826086956521,0.6267281105990783
0.014347826086956521,0.6336405529953917
0.017826086956521738,0.6336405529953917
0.018695652173913044,0.6336405529953917
0.019130434782608695,0.6336405529953917
0.019130434782608695,0.6359447004608295
0.01956521739130435,0.6359447004608295
0.01956521739130435,0.6451612903225806
0.02,0.6451612903225806
0.02,0.6589861751152074
0.02043478260869565,0.6589861751152074
0.02043478260869565,0.663594470046083
0.020869565217391306,0.663594470046083
0.020869565217391306,0.6682027649769585
0.021304347826086957,0.6682027649769585
0.021304347826086957,0.6705069124423964
0.02217391304347826,0.6728110599078341
0.023478260869565216,0.6728110599078341
0.023478260869565216,0.6751152073732719
0.02434782608695652,0.6751152073732719
0.024782608695652172,0.6751152073732719
0.024782608695652172,0.6820276497695853
0.025217391304347827,0.6820276497695853
0.025217391304347827,0.6866359447004609
0.025652173913043478,0.6866359447004609
0.025652173913043478,0.6912442396313364
0.027391304347826086,0.6912442396313364
0.027391304347826086,0.7027649769585254
0.02782608695652174,0.7027649769585254
0.02782608695652174,0.7050691244239631
0.02826086956521739,0.7050691244239631
0.02826086956521739,0.7073732718894009
0.029130434782608697,0.7073732718894009
0.029130434782608697,0.7119815668202765
0.03,0.7119815668202765
0.03130434782608696,0.7119815668202765
0.03217391304347826,0.7119815668202765
0.03260869565217391,0.7119815668202765
0.03260869565217391,0.716589861751152
0.03304347826086956,0.716589861751152
0.03304347826086956,0.7188940092165899
0.03434782608695652,0.7188940092165899
0.03434782608695652,0.7235023041474654
0.034782608695652174,0.7235023041474654
0.035652173913043476,0.7235023041474654
0.04043478260869565,0.7235023041474654
0.04043478260869565,0.728110599078341
0.0408695652173913,0.728110599078341
0.0408695652173913,0.7304147465437788
0.041304347826086954,0.7304147465437788
0.041304347826086954,0.7327188940092166
0.04173913043478261,0.7327188940092166
0.04173913043478261,0.7373271889400922
0.04217391304347826,0.7373271889400922
0.04217391304347826,0.7419354838709677
0.043043478260869565,0.7419354838709677
0.043043478260869565,0.7465437788018433
0.04391304347826087,0.7465437788018433
0.04695652173913043,0.7465437788018433
0.04782608695652174,0.7465437788018433
0.04782608695652174,0.7511520737327189
0.04869565217391304,0.7511520737327189
0.04869565217391304,0.7580645161290323
0.050434782608695654,0.7580645161290323
0.051304347826086956,0.7580645161290323
0.051304347826086956,0.7603686635944701
0.05217391304347826,0.7603686635944701
0.05217391304347826,0.7626728110599078
0.05434782608695652,0.7626728110599078
0.05478260869565217,0.7649769585253456
0.05521739130434783,0.7649769585253456
0.05521739130434783,0.771889400921659
0.05608695652173913,0.771889400921659
0.05608695652173913,0.7741935483870968
0.05652173913043478,0.7741935483870968
0.05652173913043478,0.7764976958525346
0.058260869565217394,0.7764976958525346
0.06,0.7764976958525346
0.06043478260869565,0.7764976958525346
0.06043478260869565,0.7788018433179723
0.06086956521739131,0.7788018433179723
0.06086956521739131,0.7811059907834101
0.06130434782608696,0.7811059907834101
0.06130434782608696,0.783410138248848
0.06173913043478261,0.7857142857142857
0.06260869565217392,0.7857142857142857
0.06260869565217392,0.7880184331797235
0.06347826086956522,0.7880184331797235
0.06565217391304348,0.7880184331797235
0.06695652173913043,0.7880184331797235
0.06739130434782609,0.7880184331797235
0.06739130434782609,0.7972350230414746
0.06826086956521739,0.7972350230414746
0.07,0.7972350230414746
0.07173913043478261,0.7972350230414746
0.07304347826086957,0.7972350230414746
0.07347826086956522,0.7972350230414746
0.07434782608695652,0.7972350230414746
0.07739130434782608,0.7972350230414746
